QuoteID,Quote,SupportingText,Audience,TopicCategory,Topic,Theme,SourceType,InspiredBy,Author,AttributionNote,OriginalTheme,SourceURL,Occasion,IllustrationTags,SourceLibrary,SourceFile,DuplicateOf,CandidateQuote,WordCount,QualityStatus,ReviewFlags
SG346,Purpose does not always arrive as a dramatic revelation; sometimes it is a reason to get up tomorrow.,"At its simplest, this is about purpose and meaning.",All,Mindset,Purpose & Meaning,Dreams,inspired_by,Ikigai,Héctor García & Francesc Miralles,,Purpose & Longevity,,,"journey,work,reading",self_growth,data/library/self_growth_part_04.csv,,Purpose does not always arrive as a dramatic revelation; sometimes it is a reason to get up tomorrow.,18,approved,
SG347,Stay connected to people who make life feel shared.,The message brings attention back to purpose and meaning.,All,Mindset,Purpose & Meaning,Dreams,inspired_by,Ikigai,Héctor García & Francesc Miralles,,Purpose & Longevity,,,"journey,work,reading",self_growth,data/library/self_growth_part_04.csv,,Stay connected to people who make life feel shared.,9,approved,
SG348,"Keep doing work that engages your hands, mind, or heart.",This keeps purpose and meaning connected to daily life.,All,Mindset,Purpose & Meaning,Dreams,inspired_by,Ikigai,Héctor García & Francesc Miralles,,Purpose & Longevity,,,"journey,work,reading",self_growth,data/library/self_growth_part_04.csv,,"Keep doing work that engages your hands, mind, or heart.",10,approved,
SG349,Small pleasures can support a long life when they are noticed and repeated.,Read it as a reminder to notice purpose and meaning.,All,Mindset,Purpose & Meaning,Dreams,inspired_by,Ikigai,Héctor García & Francesc Miralles,,Purpose & Longevity,,,"journey,work,reading",self_growth,data/library/self_growth_part_04.csv,,Small pleasures can support a long life when they are noticed and repeated.,13,approved,
SG350,Movement woven into daily living can be more sustainable than occasional intensity.,The practical thread here points back to purpose and meaning.,All,Mindset,Purpose & Meaning,Dreams,inspired_by,Ikigai,Héctor García & Francesc Miralles,,Purpose & Longevity,,,"journey,work,reading",self_growth,data/library/self_growth_part_04.csv,,Movement woven into daily living can be more sustainable than occasional intensity.,12,approved,
SG351,"Meaning grows where contribution, enjoyment, skill, and community begin to overlap.",The simplest thread to follow points toward purpose and meaning.,All,Mindset,Purpose & Meaning,Happiness & Gratitude,inspired_by,Ikigai,Héctor García & Francesc Miralles,,Purpose & Longevity,,,"journey,work,reading",self_growth,data/library/self_growth_part_05.csv,,"Meaning grows where contribution, enjoyment, skill, and community begin to overlap.",11,approved,
SG352,Stop hiding from the evidence of what you are capable of surviving.,"In plain terms, this comes back to mental health.",All,Wellness,Mental Health,Resilience,inspired_by,Can't Hurt Me,David Goggins,,Mental Toughness & Accountability,,,"peace,rest,reflection",self_growth,data/library/self_growth_part_05.csv,,Stop hiding from the evidence of what you are capable of surviving.,12,approved,
SG353,Discomfort can become training when it is chosen intelligently rather than worshipped blindly.,A practical reading starts by noticing mental health.,All,Wellness,Mental Health,Resilience,inspired_by,Can't Hurt Me,David Goggins,,Mental Toughness & Accountability,,,"peace,rest,reflection",self_growth,data/library/self_growth_part_05.csv,,Discomfort can become training when it is chosen intelligently rather than worshipped blindly.,13,approved,
SG354,Your past can explain you without becoming permission to remain unchanged.,The everyday takeaway comes back to mental health.,All,Wellness,Mental Health,Resilience,inspired_by,Can't Hurt Me,David Goggins,,Mental Toughness & Accountability,,,"peace,rest,reflection",self_growth,data/library/self_growth_part_05.csv,,Your past can explain you without giving you permission to remain unchanged.,12,approved,
SG355,Accountability starts when excuses stop receiving special treatment.,The message gets clearer when you name mental health.,All,Wellness,Mental Health,Resilience,inspired_by,Can't Hurt Me,David Goggins,,Mental Toughness & Accountability,,,"peace,rest,reflection",self_growth,data/library/self_growth_part_05.csv,,Accountability starts when excuses stop receiving special treatment.,8,approved,
SG356,Keep proof of the hard things you have already done for the days self-doubt returns.,It helps to read this as a note on mental health.,All,Wellness,Mental Health,Resilience,inspired_by,Can't Hurt Me,David Goggins,,Mental Toughness & Accountability,,,"peace,rest,reflection",self_growth,data/library/self_growth_part_05.csv,,Keep proof of the hard things you have already done for the days when self-doubt returns.,16,approved,
SG357,"Push beyond the first voice that says you are finished, while still respecting real injury and recovery.","At heart, this is about mental health.",All,Wellness,Mental Health,Resilience,inspired_by,Can't Hurt Me,David Goggins,,Mental Toughness & Accountability,,,"peace,rest,reflection",self_growth,data/library/self_growth_part_05.csv,,"Push beyond the first voice that says you are finished, while still respecting real injury and recovery.",17,approved,
SG358,Mental toughness grows through repeated evidence that you can do difficult things.,A simple reading is to keep noticing mental health.,All,Wellness,Mental Health,Resilience,inspired_by,Can't Hurt Me,David Goggins,,Mental Toughness & Accountability,,,"peace,rest,reflection",self_growth,data/library/self_growth_part_05.csv,,Mental toughness grows through repeated evidence that you can do difficult things.,12,approved,
SG359,Begin with one completed task and let order create momentum.,The practical side is keeping discipline in view.,All,Mindset,Discipline,Discipline & Action,inspired_by,Make Your Bed,William H. McRaven,,Discipline & Service,,,"work,training,focus",self_growth,data/library/self_growth_part_05.csv,,Begin with one completed task and let order create momentum.,10,approved,
SG360,Small disciplines can steady you when the larger day becomes chaotic.,This lands more clearly when you think about discipline.,All,Mindset,Discipline,Discipline & Action,inspired_by,Make Your Bed,William H. McRaven,,Discipline & Service,,,"work,training,focus",self_growth,data/library/self_growth_part_05.csv,,Small disciplines can steady you when the larger day becomes chaotic.,11,approved,
SG361,Do not judge people before you have seen what they can endure or contribute.,The point here is to keep noticing discipline.,All,Mindset,Discipline,Discipline & Action,inspired_by,Make Your Bed,William H. McRaven,,Discipline & Service,,,"work,training,focus",self_growth,data/library/self_growth_part_05.csv,,Do not judge people before you have seen what they can endure or contribute.,14,approved,negative_command_opener
SG362,Some missions require help; strength includes knowing when to rely on a team.,What this brings into focus is the importance of discipline.,All,Mindset,Discipline,Discipline & Action,inspired_by,Make Your Bed,William H. McRaven,,Discipline & Service,,,"work,training,focus",self_growth,data/library/self_growth_part_05.csv,,Some missions require help; strength includes knowing when to rely on a team.,13,approved,
SG363,Failure can become training when you return with more discipline.,The practical point here keeps the focus on discipline.,All,Mindset,Discipline,Discipline & Action,inspired_by,Make Your Bed,William H. McRaven,,Discipline & Service,,,"work,training,focus",self_growth,data/library/self_growth_part_05.csv,,Failure can become training when you return with more discipline.,10,approved,
SG364,Hope sometimes means continuing the work before the outcome is visible.,The real-world focus here stays on discipline.,All,Mindset,Discipline,Discipline & Action,inspired_by,Make Your Bed,William H. McRaven,,Discipline & Service,,,"work,training,focus",self_growth,data/library/self_growth_part_05.csv,,Hope sometimes means continuing the work before the outcome is visible.,11,approved,
SG365,Improve the small area you can control and carry that standard into the next one.,This is worth reading with discipline in mind.,All,Mindset,Discipline,Discipline & Action,inspired_by,Make Your Bed,William H. McRaven,,Discipline & Service,,,"work,training,focus",self_growth,data/library/self_growth_part_05.csv,,Improve the small area you can control and carry that standard into the next one.,15,approved,aggressive_tone
UC023,Calm gives creativity more room to work than constant anxiety does.,"In real life, the message points toward mental health.",All,Wellness,Mental Health,Peace & Letting Go,inspired_by,Jenny Holzer idea,,,Calm and creativity,,,"peace,rest,reflection",user_curated,data/library/user_curated_part_01.csv,,Calm gives creativity more room to work than constant anxiety does.,11,exclude,missing_book_attribution
UC027,"Being intentional about who gets access to your time, body, mind, and energy is a form of self-care.",The message is easier to carry with mental health in mind.,All,Wellness,Mental Health,Self-Worth,inspired_by,Dr. Jen Wolkin idea,,,Boundaries,,,"peace,rest,reflection",user_curated,data/library/user_curated_part_01.csv,,"Being intentional about who gets access to your time, body, mind, and energy is a form of self-care.",18,exclude,missing_book_attribution
UC029,Every person carries an inner world you can only partly imagine.,The message keeps communication and social skills close to everyday life.,All,Relationships,Communication & Social Skills,Growth,inspired_by,Paper Towns idea,,,Perspective,,,"conversation,friends,team",user_curated,data/library/user_curated_part_01.csv,,Every person carries an inner world you can only partly imagine.,11,exclude,missing_book_attribution
UC087,"Books can change us through a single paragraph, sometimes even a single sentence.",The practical meaning stays close to reading and books.,All,Lifestyle,Reading & Books,Growth,inspired_by,John Piper idea,,,Books,,,"reading,books,coffee",user_curated,data/library/user_curated_part_01.csv,,"Books can change us through a single paragraph, sometimes even a single sentence.",13,exclude,missing_book_attribution
UC091,Hope grows faster when you get up and do something useful with it.,The point feels less abstract when you notice hope.,All,Mindset,Hope,Discipline & Action,inspired_by,Barack Obama idea,,,Action and hope,,,"sunrise,journey",user_curated,data/library/user_curated_part_01.csv,,Hope grows faster when you get up and do something useful with it.,13,exclude,missing_book_attribution
UC097,Somewhere in a library is a sentence that may answer a question you have carried for years.,Read it as a reminder to notice reading and books.,All,Lifestyle,Reading & Books,Growth,inspired_by,Lemony Snicket idea,,,Libraries,,,"reading,books,coffee",user_curated,data/library/user_curated_part_01.csv,,Somewhere in a library is a sentence that may answer a question you have carried for years.,17,exclude,missing_book_attribution
WEMP001,Do not wait to feel perfectly ready before stepping toward the opportunity you already earned.,The message makes more sense with leadership in mind.,Women,Business,Leadership,Dreams,inspired_by,Lean In,Sheryl Sandberg,,Career & Leadership,,,"leader,team,meeting",women,data/library/women_empowerment_part_01.csv,,Do not wait to feel perfectly ready before stepping toward the opportunity you have already earned.,16,approved,negative_command_opener
WEMP002,The woman beneath everyone else's expectations still has a voice; learn to recognize it.,This is worth reading with authenticity and identity in mind.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Untamed,Glennon Doyle,,Authenticity & Freedom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,The woman beneath everyone else's expectations still has a voice; learn to recognize it.,14,approved,gender_coded
WEMP003,Your story is still becoming; no single chapter gets to define the whole woman.,This is one way to make sense of authenticity and identity.,Women,Mindset,Authenticity & Identity,Becoming,inspired_by,Becoming,Michelle Obama,,Identity & Becoming,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,Your story is still becoming; no single chapter gets to define the whole woman.,14,approved,gender_coded
WEMP004,Confidence is easier to carry when it is built from self-knowledge rather than applause.,Real confidence grows quieter as self-understanding becomes stronger.,Women,Wellness,Fitness,Believe in Yourself,inspired_by,The Light We Carry,Michelle Obama,,Confidence & Inner Strength,,,"workout,gym,running",women,data/library/women_empowerment_part_01.csv,,Confidence is easier to carry when it is built from self-knowledge rather than applause.,14,approved,
WEMP005,Equality begins when girls are raised for possibility instead of limitation.,Raise girls to see options before they see limits.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,We Should All Be Feminists,Chimamanda Ngozi Adichie,,Equality & Voice,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,Equality begins when girls are raised for possibility instead of limitation.,11,approved,gender_coded
WEMP006,Raise a girl to know she is a complete person before anyone calls her someone's wife.,A practical reading starts by noticing growth.,Women,Mindset,Growth,Growth,inspired_by,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,,Raising Empowered Girls,,,"growth,journey,reading",women,data/library/women_empowerment_part_01.csv,,Raise a girl to know she is a complete person before anyone calls her someone's wife.,16,approved,gender_coded
WEMP007,"When a woman is called too loud, ask whether the real discomfort is that she is audible at all.",Sometimes being called too much simply means you were heard.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Women & Power,Mary Beard,,Power & Public Voice,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,"When a woman is called too loud, ask whether the real discomfort is that she is audible at all.",19,approved,gender_coded
WEMP008,A woman can be both warm and formidable; leadership should not force her to choose one.,This lands more clearly when you think about justice and equality.,Women,Youth,Justice & Equality,Dreams,inspired_by,Women and Leadership,Julia Gillard & Ngozi Okonjo-Iweala,,Leadership & Gender Bias,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,A woman can be both warm and formidable; leadership should not force her to choose one.,16,approved,gender_coded
WEMP009,"When women gain power over education, money, health, and choice, entire communities gain possibility.",This keeps justice and equality connected to daily life.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,The Moment of Lift,Melinda French Gates,,Global Equality & Opportunity,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,"When women gain power over education, money, health, and choice, entire communities gain possibility.",14,approved,gender_coded
WEMP010,A girl's education is powerful precisely because it gives her more choices than others may have planned for her.,A simple way to frame this keeps the focus on study and learning.,Women,Youth,Study & Learning,Courage,inspired_by,I Am Malala,Malala Yousafzai & Christina Lamb,,Education & Courage,,,"books,study,school",women,data/library/women_empowerment_part_01.csv,,A girl's education is powerful precisely because it gives her more choices than others may have planned for her.,19,approved,gender_coded
WEMP011,Learning can give a woman language for realities she was once told not to question.,"In plain terms, this comes back to study and learning.",Women,Youth,Study & Learning,Becoming,inspired_by,Educated,Tara Westover,,Education & Self-Invention,,,"books,study,school",women,data/library/women_empowerment_part_01.csv,,Learning can give a woman language for realities she was once told not to question.,15,approved,gender_coded
WEMP012,Your identity is larger than the worst thing another person did to you.,The most useful thread here points back to justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Know My Name,Chanel Miller,,"Voice, Dignity & Survival",,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,Your identity is larger than the worst thing another person did to you.,13,approved,
WEMP013,"Feminism that ignores food, housing, safety, healthcare, and poverty leaves too many women outside its promises.",A grounded reading keeps the focus on justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Hood Feminism,Mikki Kendall,,Intersectional Feminism,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,"Feminism that ignores food, housing, safety, healthcare, and poverty leaves too many women outside its promises.",16,approved,gender_coded
WEMP014,Your body does not need to earn dignity by matching someone else's preferred shape.,This message feels easier to apply with love in view.,Women,Relationships,Love,Self-Worth,inspired_by,The Body Is Not an Apology,Sonya Renee Taylor,,Body Respect & Self-Love,,,"couple,love",women,data/library/women_empowerment_part_01.csv,,Your body does not need to earn dignity by matching someone else's preferred shape.,14,approved,
WEMP015,You do not need to overperform forever to prove you deserved entry into the room.,The practical thread here points back to goals.,Women,Mindset,Goals,Dreams,inspired_by,More Than Enough,Elaine Welteroth,,Worth & Ambition,,,"planning,desk,journey",women,data/library/women_empowerment_part_01.csv,,You do not need to overperform forever to prove you deserved entry into the room.,15,approved,
WEMP016,Confidence grows through action more reliably than through waiting to feel certain.,The clearest everyday thread points back to self-belief.,Women,Mindset,Self-Belief,Believe in Yourself,inspired_by,The Confidence Code,Katty Kay & Claire Shipman,,Confidence & Action,,,"confidence,standing-tall",women,data/library/women_empowerment_part_01.csv,,Confidence grows through action more reliably than through waiting to feel certain.,12,approved,
WEMP017,Your strengths can become limits when you rely on them after the role has changed.,The everyday meaning comes back to career.,Women,Business,Career,Discipline & Action,inspired_by,How Women Rise,Sally Helgesen & Marshall Goldsmith,,Career Growth & Habits,,,"work,office,learning",women,data/library/women_empowerment_part_01.csv,,Your strengths can become limits when you rely on them after the role has changed.,15,approved,
WEMP018,Your inner critic can speak loudly without being qualified to make your decisions.,The practical meaning stays close to purpose and meaning.,Women,Mindset,Purpose & Meaning,Dreams,inspired_by,Playing Big,Tara Mohr,,Calling & Inner Critic,,,"journey,work,reading",women,data/library/women_empowerment_part_01.csv,,Your inner critic can speak loudly without being qualified to make your decisions.,13,approved,
WEMP019,Professional kindness does not require making yourself easy to overlook.,A simple reading is to keep noticing career.,Women,Business,Career,Growth,inspired_by,Nice Girls Don't Get the Corner Office,Lois P. Frankel,,Workplace Power,,,"work,office,learning",women,data/library/women_empowerment_part_01.csv,,Professional kindness does not require making yourself easy to overlook.,10,approved,
WEMP020,Your difference from the traditional workplace model can become an advantage rather than a flaw.,A grounded reading keeps the focus on money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,Own It,Sallie Krawcheck,,"Women, Work & Financial Power",,,"finance,work,building",women,data/library/women_empowerment_part_01.csv,,Your difference from the traditional workplace model can become an advantage rather than a flaw.,15,approved,
WEMP021,"Financial literacy is a form of independence, not a personality trait reserved for people who love spreadsheets.",This comes down to money mindset in real life.,Women,Business,Money Mindset,Self-Worth,inspired_by,Financial Feminist,Tori Dunlap,,Money & Independence,,,"finance,work,building",women,data/library/women_empowerment_part_01.csv,,"Financial literacy is a form of independence, not a personality trait reserved for people who love spreadsheets.",17,approved,
WEMP022,"Women building wealth changes who has the power to fund ideas, families, communities, and change.",The practical meaning stays close to money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,We Should All Be Millionaires,Rachel Rodgers,,Wealth & Economic Power,,,"finance,work,building",women,data/library/women_empowerment_part_01.csv,,"Women building wealth changes who has the power to fund ideas, families, communities, and change.",15,approved,gender_coded
WEMP023,"Financial peace grows when every part of your money life has a plan, not just your income.",The message makes more sense with money mindset in mind.,Women,Business,Money Mindset,Peace & Letting Go,inspired_by,Get Good with Money,Tiffany Aliche,,Financial Security & Systems,,,"finance,work,building",women,data/library/women_empowerment_part_01.csv,,"Financial peace grows when every part of your money life has a plan, not just your income.",17,approved,
WEMP024,High earning often begins when a woman stops treating money as proof of goodness or selfishness.,The everyday meaning comes back to authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Secrets of Six-Figure Women,Barbara Huson,,Earning & Self-Worth,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,Earning more often begins when a woman stops treating money as proof of goodness or selfishness.,16,approved,gender_coded
WEMP025,Say yes to the opportunity that scares the version of you who has become too comfortable hiding.,A useful way to read this keeps courage in mind.,Women,Mindset,Courage,Courage,inspired_by,Year of Yes,Shonda Rhimes,,Courage & Visibility,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_01.csv,,Say yes to the opportunity that scares the version of you who has become too comfortable hiding.,17,approved,
WEMP026,Create before you know whether anyone will applaud.,A simple way to frame this keeps the focus on growth.,Women,Mindset,Growth,Growth,inspired_by,Big Magic,Elizabeth Gilbert,,Creativity & Permission,,,"growth,journey,reading",women,data/library/women_empowerment_part_01.csv,,Create before you know whether anyone will applaud.,8,approved,
WEMP027,Stop negotiating against your own possibility before life has even answered.,The point gets clearer when you name self-belief.,Women,Mindset,Self-Belief,Believe in Yourself,inspired_by,You Are a Badass,Jen Sincero,,Self-Belief & Action,,,"confidence,standing-tall",women,data/library/women_empowerment_part_01.csv,,Stop negotiating against your own possibility before life has even answered.,11,approved,
WEMP028,Move before hesitation turns one useful decision into an hour of avoidance.,The message is easier to carry with courage in mind.,Women,Mindset,Courage,Courage,inspired_by,The 5 Second Rule,Mel Robbins,,Action & Courage,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_01.csv,,Move before hesitation turns one useful decision into an hour of avoidance.,12,approved,
WEMP029,Let people reveal who they are without exhausting yourself trying to edit them.,A useful question is how to make room for peace.,Women,Mindset,Peace,Peace & Letting Go,inspired_by,The Let Them Theory,Mel Robbins & Sawyer Robbins,,Detachment & Boundaries,,,"meditation,nature,quiet",women,data/library/women_empowerment_part_01.csv,,Let people reveal who they are without exhausting yourself trying to edit them.,13,approved,
WEMP030,Being seen imperfectly can require more courage than appearing flawless.,The core message keeps returning to courage.,Women,Mindset,Courage,Courage,inspired_by,Daring Greatly,Brené Brown,,Vulnerability & Courage,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_01.csv,,Being seen imperfectly can require more courage than appearing flawless.,10,approved,
WEMP031,Clear leadership says the difficult thing before confusion becomes culture.,What this highlights most clearly is the role of leadership.,Women,Business,Leadership,Courage,inspired_by,Dare to Lead,Brené Brown,,Brave Leadership,,,"leader,team,meeting",women,data/library/women_empowerment_part_01.csv,,Clear leadership says the difficult thing before confusion becomes culture.,10,approved,
WEMP032,You do not become worthy after perfecting yourself; worth is the starting point.,This message feels easier to apply with authenticity and identity in view.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,The Gifts of Imperfection,Brené Brown,,Authenticity & Worthiness,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,You do not become worthy after perfecting yourself; worth is the starting point.,13,approved,
WEMP033,True belonging should not require borrowing someone else's beliefs.,The practical meaning stays close to authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Braving the Wilderness,Brené Brown,,Belonging & Conviction,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,True belonging should not require borrowing someone else's beliefs.,9,approved,
WEMP034,A boundary is not cruel simply because someone preferred unlimited access to you.,The point here is to keep noticing peace.,Women,Mindset,Peace,Peace & Letting Go,inspired_by,"Set Boundaries, Find Peace",Nedra Glover Tawwab,,Boundaries & Peace,,,"meditation,nature,quiet",women,data/library/women_empowerment_part_01.csv,,A boundary is not cruel simply because someone preferred unlimited access to you.,13,approved,
WEMP035,Some patterns survive because they once protected you; gratitude does not require keeping them forever.,A useful question is how to make room for mental health.,Women,Wellness,Mental Health,Happiness & Gratitude,inspired_by,The Mountain Is You,Brianna Wiest,,Healing & Self-Sabotage,,,"peace,rest,reflection",women,data/library/women_empowerment_part_01.csv,,Some patterns survive because they once protected you; gratitude does not require keeping them forever.,15,approved,
WEMP036,Do not wait for someone else to perform the care you keep denying yourself.,This is one way to make sense of rest and recovery.,Women,Wellness,Rest & Recovery,Peace & Letting Go,inspired_by,Buy Yourself the F*cking Lilies,Tara Schuster,,Self-Care & Self-Respect,,,"sleep,rest,recovery",women,data/library/women_empowerment_part_01.csv,,Do not wait for someone else to perform the care you keep denying yourself.,14,approved,negative_command_opener
WEMP037,Women do not have to compete for the single seat that scarcity once offered.,Another woman winning does not reduce what is possible for you.,Women,Relationships,Friendship,Dreams,inspired_by,Wolfpack,Abby Wambach,,Teamwork & Women's Leadership,,,"friends,group,laughter",women,data/library/women_empowerment_part_01.csv,,Women do not have to compete for the single seat that scarcity once offered.,14,approved,gender_coded
WEMP038,Success is too expensive when your body and mind are paying the bill.,A simple way to frame this keeps the focus on rest and recovery.,Women,Wellness,Rest & Recovery,Peace & Letting Go,inspired_by,Thrive,Arianna Huffington,,Well-Being & Success,,,"sleep,rest,recovery",women,data/library/women_empowerment_part_01.csv,,Success is too expensive when your body and mind are paying the bill.,13,approved,
WEMP039,You can build a meaningful life even after the version you planned is no longer available.,The practical side is keeping resilience in view.,Women,Mindset,Resilience,Resilience,inspired_by,Option B,Sheryl Sandberg & Adam Grant,,Resilience & Recovery,,,"climbing,walking,alone",women,data/library/women_empowerment_part_01.csv,,You can build a meaningful life even after the version you planned is no longer available.,16,approved,
WEMP040,Pay attention to the truths life keeps teaching you in different disguises.,The thought here stays grounded in authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,What I Know for Sure,Oprah Winfrey,,Self-Worth & Wisdom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,Pay attention to the truths life keeps teaching you in different disguises.,12,approved,
WEMP041,Purpose becomes easier to see when you notice what consistently makes you feel useful and alive.,A simple reading is to keep noticing purpose and meaning.,Women,Mindset,Purpose & Meaning,Dreams,inspired_by,The Path Made Clear,Oprah Winfrey,,Purpose & Direction,,,"journey,work,reading",women,data/library/women_empowerment_part_01.csv,,Purpose becomes easier to see when you notice what consistently makes you feel useful and alive.,16,approved,
WEMP042,"Love should be measured by care, respect, honesty, and responsibility—not merely by intensity.",The practical thread here points back to love.,Women,Relationships,Love,Self-Worth,inspired_by,All About Love,bell hooks,,Love & Self-Respect,,,"couple,love",women,data/library/women_empowerment_part_01.csv,,"Love should be measured by care, respect, honesty, and responsibility—not merely by intensity.",14,approved,
WEMP043,"Protect the part of you that knows when something feels alive, dangerous, false, or necessary.",This comes down to authenticity and identity in real life.,Women,Mindset,Authenticity & Identity,Growth,inspired_by,Women Who Run With the Wolves,Clarissa Pinkola Estés,,Instinct & Inner Life,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,"Protect the part of you that knows when something feels alive, dangerous, false, or necessary.",15,approved,aggressive_tone
WEMP044,"Creative freedom needs time, privacy, resources, and the right to take your own mind seriously.",The practical point here keeps the focus on authenticity and identity.,Women,Mindset,Authenticity & Identity,Growth,inspired_by,A Room of One's Own,Virginia Woolf,,Independence & Creative Freedom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,"Creative freedom needs time, privacy, resources, and the right to take your own mind seriously.",15,approved,
WEMP045,"Women should be educated as thinking citizens, not trained merely to attract approval.",This is a quiet reminder to notice justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,A Vindication of the Rights of Woman,Mary Wollstonecraft,,Education & Equality,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,"Women should be educated as thinking citizens, not trained merely to attract approval.",13,approved,gender_coded
WEMP046,Leadership does not need to imitate hierarchy to create strong results.,Leadership can be collaborative without becoming any less powerful.,Women,Wellness,Fitness,Dreams,inspired_by,The Female Advantage,Sally Helgesen,,Women & Leadership Strengths,,,"workout,gym,running",women,data/library/women_empowerment_part_01.csv,,Leadership does not need to imitate hierarchy to create strong results.,11,approved,
WEMP047,"Care about people enough to tell them the truth they need, not only the praise they enjoy.",A practical way to carry this is to remember communication and social skills.,Women,Relationships,Communication & Social Skills,Happiness & Gratitude,inspired_by,Radical Candor,Kim Scott,,Communication & Leadership,,,"conversation,friends,team",women,data/library/women_empowerment_part_01.csv,,"Care about people enough to tell them the truth they need, not only the praise they enjoy.",17,approved,
WEMP048,Change becomes smarter when you leave familiar rooms and listen to people living different realities.,The practical point here keeps the focus on justice and equality.,Women,Youth,Justice & Equality,Growth,inspired_by,My Life on the Road,Gloria Steinem,,Activism & Listening,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,Change becomes smarter when you leave familiar rooms and listen to people living different realities.,15,approved,
WEMP049,"When women are missing from the data, inequality can hide inside decisions that look neutral.",The point lands on justice and equality in everyday life.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Invisible Women,Caroline Criado Perez,,"Data, Design & Equality",,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,"When women are missing from the data, inequality can hide inside decisions that look neutral.",15,approved,gender_coded
WEMP050,You do not have to perform ideological perfection before caring about women's freedom.,What this highlights most clearly is the role of justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Bad Feminist,Roxane Gay,,Imperfect Feminism & Culture,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,You do not have to perform ideological perfection before caring about women's freedom.,13,approved,gender_coded
WEMP051,Ambition does not become arrogance simply because a woman owns it out loud.,A useful reading keeps leadership in view.,Women,Business,Leadership,Dreams,inspired_by,Lean In,Sheryl Sandberg,,Career & Leadership,,,"leader,team,meeting",women,data/library/women_empowerment_part_01.csv,,Ambition does not become arrogance simply because a woman owns it out loud.,13,approved,gender_coded
WEMP052,Stop building a life that looks acceptable if it feels unlivable from the inside.,A useful takeaway is to keep authenticity and identity in sight.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Untamed,Glennon Doyle,,Authenticity & Freedom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,Stop building a life that looks acceptable if it feels unlivable from the inside.,14,approved,
WEMP053,Carry your roots with pride without letting anyone use them to limit your destination.,This lands more clearly when you think about authenticity and identity.,Women,Mindset,Authenticity & Identity,Becoming,inspired_by,Becoming,Michelle Obama,,Identity & Becoming,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,Carry your roots with pride without letting anyone use them to limit your destination.,14,approved,
WEMP054,Keep a few practices that steady you when the world becomes louder than your own voice.,Create small rituals that bring you back to yourself.,Women,Wellness,Fitness,Self-Worth,inspired_by,The Light We Carry,Michelle Obama,,Confidence & Inner Strength,,,"workout,gym,running",women,data/library/women_empowerment_part_01.csv,,Keep a few practices that steady you when the world becomes louder than your own voice.,16,approved,
